"ID","edu_level","program","edu_region","cur_region","cur_status","job_sector","job_type","student","annual_salary","job_satisfy","employment_rate","total_population","percentage"
62949,"Bachelor","Lifescience","Quebec","Quebec","Employed","Other","Full-time","Not Student","80000","Satisfied",90.1944209636517,2853,17.6787706035444
62950,"Master/PhD","MCS","Quebec","Quebec","Employed","Goods Producing","Full-time","Not Student","80000","Satisfied",90.1944209636517,2853,17.6787706035444
62952,"Master/PhD","Other","Western","Western","Employed","Education","Full-time","Not Student","90000","Neutral",87.5531268973892,4973,30.8154666005701
62953,"Bachelor","Lifescience","Ontario","Ontario","Employed","Health","Full-time","Not Student","60000","Very satisfied",87.0460394623963,2648,16.4084768868509
62956,"Bachelor","Other","Western","Ontario","Employed","Health","Full-time","Student","80000","Very satisfied",87.0460394623963,2648,16.4084768868509
62957,"Master/PhD","Education","Ontario","Ontario","Employed","Science","Full-time","Not Student","90000","Very satisfied",87.0460394623963,2648,16.4084768868509
62959,"Master/PhD","Education","Western","Ontario","Employed","Education","Full-time","Not Student","80000","Dissatisfied",87.0460394623963,2648,16.4084768868509
62960,"Bachelor","Other","Quebec","Quebec","Employed","Health","Full-time","Student","80000","Satisfied",90.1944209636517,2853,17.6787706035444
62962,"Master/PhD","Education","Atlantic","Atlantic","Employed","Education","Full-time","Not Student","60000","Satisfied",84.7740236946029,1722,10.6704672202256
62964,"Bachelor","Lifescience","Atlantic","Atlantic","Employed","Goods Producing","Full-time","Not Student",NA,"Satisfied",84.7740236946029,1722,10.6704672202256
62965,"Bachelor","Health","Atlantic",NA,"Employed","Finance","Full-time","Not Student","90000","Very satisfied",81.7777777777778,138,0.855124550749783
62966,"Master/PhD","Lifescience","Quebec","Quebec","Employed","Science","Full-time","Not Student","80000","Very satisfied",90.1944209636517,2853,17.6787706035444
62967,"Master/PhD","NA","Quebec","Quebec","Employed","Health","Full-time","Not Student","90000","Dissatisfied",90.1944209636517,2853,17.6787706035444
62970,"College/CEGEP","Other","Atlantic","Atlantic","Employed","Health","Full-time","Not Student","40000","Satisfied",84.7740236946029,1722,10.6704672202256
62973,"Bachelor","Arts","Western","Western","Employed","Health","Full-time","Not Student","40000","Satisfied",87.5531268973892,4973,30.8154666005701
62974,"College/CEGEP","NA","Atlantic","Atlantic","Employed","Finance","Full-time","Not Student","60000","Very satisfied",84.7740236946029,1722,10.6704672202256
62975,"College/CEGEP","Other","Ontario","Ontario","Employed","Goods Producing","Full-time","Not Student","40000","Neutral",87.0460394623963,2648,16.4084768868509
62976,"Bachelor","Lifescience","Western","Western","Employed","Finance","Full-time","Not Student","90000","Satisfied",87.5531268973892,4973,30.8154666005701
62977,"College/CEGEP","Other","Ontario","Ontario","Employed","Health","Full-time","Not Student","40000","Satisfied",87.0460394623963,2648,16.4084768868509
62981,"College/CEGEP","Other","Western","Western","Employed","Trade","Full-time","Not Student",NA,"Valid skip",87.5531268973892,4973,30.8154666005701
62982,"College/CEGEP","Other","Ontario","Ontario","Employed","Health","Full-time","Not Student","40000","Satisfied",87.0460394623963,2648,16.4084768868509
62983,"Master/PhD","Lifescience","Quebec","Quebec","Employed","Science","Full-time","Not Student","90000","Satisfied",90.1944209636517,2853,17.6787706035444
62987,"College/CEGEP","Lifescience","Western","Western","Employed","Finance","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
62988,"Master/PhD","Lifescience","Western","Western","Employed","Finance","Full-time","Not Student","90000","Very satisfied",87.5531268973892,4973,30.8154666005701
62990,"College/CEGEP","Business","Atlantic","Atlantic","Employed","Finance","Full-time","Not Student","40000","Satisfied",84.7740236946029,1722,10.6704672202256
62992,"Bachelor","Lifescience","Western","Western","Employed","Other","Full-time","Student","90000","Satisfied",87.5531268973892,4973,30.8154666005701
62993,"Bachelor","MCS","Western","Western","Employed","Other","Part-time","Not Student","15000","Neutral",87.5531268973892,661,4.09592266699715
62994,"Bachelor","Education","Ontario","Ontario","Employed","Education","Full-time","Not Student","60000","Satisfied",87.0460394623963,2648,16.4084768868509
62995,"College/CEGEP","NA","Ontario","Ontario","Employed","Other","Full-time","Not Student","40000","Satisfied",87.0460394623963,2648,16.4084768868509
62998,"College/CEGEP","Other","Ontario","Ontario","Employed","Other","Full-time","Not Student","40000","Neutral",87.0460394623963,2648,16.4084768868509
63000,"Bachelor","Other","Western","Western","Employed","Health","Part-time","Student","15000","Very satisfied",87.5531268973892,661,4.09592266699715
63001,"Bachelor","Health","Western","Western","Employed","Goods Producing","Full-time","Not Student","90000","Satisfied",87.5531268973892,4973,30.8154666005701
63002,"Bachelor","Business","Western","Western","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",87.5531268973892,954,5.91151319866154
63005,"College/CEGEP","Lifescience","Ontario","Ontario","Employed","Health","Full-time","Not Student","60000","Satisfied",87.0460394623963,2648,16.4084768868509
63010,"College/CEGEP","NA","Ontario","Ontario","Employed","Finance","Full-time","Not Student","40000","Satisfied",87.0460394623963,2648,16.4084768868509
63012,"Bachelor","Other","Western","Western","Employed","Health","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
63013,"Bachelor","Lifescience","Quebec","Quebec","Employed","Finance","Part-time","Not Student","40000","Very satisfied",90.1944209636517,316,1.95811129012269
63014,"College/CEGEP","NA","Atlantic","Atlantic","Employed","Finance","Full-time","Not Student","90000","Very satisfied",84.7740236946029,1722,10.6704672202256
63016,"Master/PhD","Education","Quebec","Quebec","Employed","Health","Full-time","Not Student","80000","Satisfied",90.1944209636517,2853,17.6787706035444
63018,"Bachelor","Business","Atlantic","Atlantic","Employed","Other","Part-time","Not Student","15000","Very satisfied",84.7740236946029,176,1.09059362994175
63019,"Bachelor","Other","Ontario","Ontario","Employed","Health","Full-time","Not Student","80000","Very satisfied",87.0460394623963,2648,16.4084768868509
63022,"Bachelor","Architecture","Western","Western","Employed","Science","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
63023,"Master/PhD","Business","Ontario","Quebec","Employed","Education","Full-time","Not Student","90000","Very satisfied",90.1944209636517,2853,17.6787706035444
63025,"Bachelor","Business","Quebec","Quebec","Employed","Trade","Full-time","Not Student","80000","Very satisfied",90.1944209636517,2853,17.6787706035444
63026,"Bachelor","Lifescience","Quebec","Quebec",NA,"Finance",NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
63028,"Bachelor","Other","Western","Western","Employed","Health","Part-time","Not Student",NA,"Satisfied",87.5531268973892,661,4.09592266699715
63030,"Master/PhD","Business","Quebec","Quebec","No Labour Force",NA,NA,"Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
63031,"Master/PhD","NA","Atlantic","Western","Employed","Finance","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
63032,"College/CEGEP","Health","Western","Western","Employed","Goods Producing","Full-time","Not Student","90000","Very satisfied",87.5531268973892,4973,30.8154666005701
63035,"Bachelor","Health","Ontario","Ontario","Employed","Goods Producing","Full-time","Not Student","80000","Satisfied",87.0460394623963,2648,16.4084768868509
63036,"Bachelor",NA,"Atlantic",NA,"Employed","Health","Part-time","Not Student","40000","Satisfied",81.7777777777778,41,0.254058743338704
63038,"Master/PhD","Health","Western","Western","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",87.5531268973892,954,5.91151319866154
63040,"Bachelor","Business","Quebec","Quebec","Unemployed",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
63044,"Bachelor","Lifescience","Atlantic","Atlantic","Employed","Health","Full-time","Not Student","60000","Neutral",84.7740236946029,1722,10.6704672202256
63045,"Bachelor","Lifescience","Ontario","Ontario","Employed","Science","Full-time","Not Student","80000","Very satisfied",87.0460394623963,2648,16.4084768868509
63047,"Bachelor","Health","Ontario","Western","Employed","Science","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
63049,"Master/PhD","Health","Quebec","Quebec","No Labour Force",NA,NA,"Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
63050,"Master/PhD","Architecture","Quebec","Quebec","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
63052,"College/CEGEP","Health","Western","Western","Employed",NA,NA,"Not Student",NA,"Satisfied",87.5531268973892,954,5.91151319866154
63053,"Bachelor","Lifescience","Atlantic","Atlantic","Employed","Finance","Full-time","Not Student","40000","Satisfied",84.7740236946029,1722,10.6704672202256
63054,"College/CEGEP","Lifescience","Quebec","Quebec","Employed","Science","Full-time","Student","40000","Very satisfied",90.1944209636517,2853,17.6787706035444
63055,"Bachelor","Other","Quebec",NA,"Employed","Health","Full-time","Not Student",NA,"Valid skip",81.7777777777778,138,0.855124550749783
63057,"Bachelor","Other","Western","Western","Employed","Health","Part-time","Not Student","60000","Satisfied",87.5531268973892,661,4.09592266699715
63058,"Master/PhD","Health","Ontario","Ontario","Employed","Education","Full-time","Student","60000","Very satisfied",87.0460394623963,2648,16.4084768868509
63062,"Master/PhD","Lifescience","Ontario","Ontario","Employed","Finance","Full-time","Not Student","80000","Dissatisfied",87.0460394623963,2648,16.4084768868509
63063,"Bachelor","Arts","Western","Western","Employed","Education","Part-time","Not Student","15000","Satisfied",87.5531268973892,661,4.09592266699715
63066,"Bachelor","Lifescience","Western","Western","Employed","Health","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
63067,"College/CEGEP","Education","Quebec","Quebec","Employed","Health","Full-time","Not Student","40000","Satisfied",90.1944209636517,2853,17.6787706035444
63068,"College/CEGEP","NA","Ontario","Ontario","Employed","Trade","Full-time","Student","80000","Very satisfied",87.0460394623963,2648,16.4084768868509
63071,"College/CEGEP","Education","Quebec","Quebec","Employed","Education","Full-time","Not Student","60000","Dissatisfied",90.1944209636517,2853,17.6787706035444
63072,"Master/PhD","Education","Western","Western","Employed","Education","Full-time","Not Student","40000","Very satisfied",87.5531268973892,4973,30.8154666005701
63074,"Bachelor","Lifescience","Ontario","Ontario","Employed","Goods Producing","Full-time","Not Student","60000","Satisfied",87.0460394623963,2648,16.4084768868509
63078,"Master/PhD","MCS","Western","Western","Employed","Health","Full-time","Not Student","60000","Very satisfied",87.5531268973892,4973,30.8154666005701
63080,"College/CEGEP","Health","Atlantic","Atlantic","Employed","Goods Producing","Full-time","Not Student","60000","Dissatisfied",84.7740236946029,1722,10.6704672202256
63085,"College/CEGEP","Lifescience","Atlantic","Atlantic","No Labour Force",NA,NA,"Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
63086,"Bachelor","Health","Ontario","Western","Employed","Finance","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
63088,"Bachelor","Education","Western","Western","Employed","Health","Full-time","Not Student","40000","Very satisfied",87.5531268973892,4973,30.8154666005701
63089,"Bachelor","MCS","Atlantic","Atlantic","Unemployed",NA,NA,"Not Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
63090,"College/CEGEP","Other","Quebec","Quebec","Employed","Trade","Full-time","Not Student","60000","Satisfied",90.1944209636517,2853,17.6787706035444
63091,"College/CEGEP","Health","Atlantic","Atlantic","Employed","Trade","Full-time","Not Student","40000","Satisfied",84.7740236946029,1722,10.6704672202256
63093,"Bachelor","Architecture","Western","Western","Employed","Science","Full-time","Not Student","90000","Satisfied",87.5531268973892,4973,30.8154666005701
63095,"College/CEGEP","Arts","Western","Western","Employed","Other","Part-time","Not Student","15000","Satisfied",87.5531268973892,661,4.09592266699715
63096,"Bachelor","MCS","Ontario","Ontario","Employed","Science","Full-time","Not Student","60000","Satisfied",87.0460394623963,2648,16.4084768868509
63097,"Bachelor","Lifescience","Quebec","Quebec","Employed","Trade","Part-time","Not Student","60000","Satisfied",90.1944209636517,316,1.95811129012269
63099,"Bachelor","Health","Western","Western","Employed","Other","Full-time","Not Student","60000","Neutral",87.5531268973892,4973,30.8154666005701
63101,"College/CEGEP","Health","Atlantic","Western","Employed","Goods Producing","Full-time","Not Student",NA,"Very satisfied",87.5531268973892,4973,30.8154666005701
63103,"Bachelor","Health","Atlantic","Atlantic","Unemployed",NA,NA,"Not Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
63104,"Master/PhD","Education","Ontario","Ontario","Employed","Education","Full-time","Student","80000","Satisfied",87.0460394623963,2648,16.4084768868509
63106,"Master/PhD","Health","Western","Western","Employed",NA,"Full-time","Not Student",NA,"Satisfied",87.5531268973892,4973,30.8154666005701
